iso3;iso2;imfn;country;region;income;year;ai01;ai02;ai30;ai31;di01;di12;di14;dm01;dm02;dm03;dm05;dm12;ei01;si02;si04;sm01;oi02;oi08;oi09;oi19;om01;om02;;;;;;;;;
HUN;HU;944;Hungary;Europe & Central Asia;High income;2020;;;;;38.15;38.15;38.47;18.04;7.29;;;0.81;;;64.51;22.80;55.59;1.42;18.46;;4.62;-9.71;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1970;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1971;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1972;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1973;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1974;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1975;;;;;;;;;;;;;;;;;;0.06;0.06;0;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1976;;;;;;;;;;;;;;;;;;;0.05;0;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1977;;;;;;;;;;;;;;;;;;;0.04;0;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1978;;;;;;;;;;;;;;;;;;;0.24;0;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1979;;;;;;;;;;;;;;;;;;;0.35;0;;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1980;;;;;9.53;9.53;;;;;0.02;;;;73.67;;12.07;;0.30;0;0.04;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1981;;;;;11.34;11.34;;;;;0.02;;;;74.89;;12.99;;0.29;0;0.05;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1982;;;;;14.20;14.20;;;;;0.02;;;;91.34;;13.56;0.08;0.61;0;0.08;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1983;;;;;14.98;14.98;;;;;0.02;;;;88.57;;15.24;;1.07;0;0.15;;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1984;;;;;17.03;17.03;;;;;0.02;;;;92.61;4.99;16.36;;0.95;0;0.15;-12.37;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1985;;;;;19.30;19.30;;;;;0.02;;;;89.03;5.74;19.72;-0.05;0.92;0;0.15;-18.38;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1986;;;;;22.50;22.50;;;;;0.02;;;;92.37;5.42;21.69;;1.44;0;0.14;-7.55;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1987;;;;;23.75;23.75;;;;;;;;;93.49;12.17;22.45;-0.02;1.62;0;0.14;8.52;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1988;;;;;28.69;28.69;;;;;;;;;97.64;12.15;25.38;0.19;1.54;0;0.14;36.87;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1989;;;;;36.40;36.40;;;;;0.05;;;;100.60;53.77;30.34;;1.22;0;0.32;187.43;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1990;;;;;50.95;50.95;;;;;0.61;;;;105.27;47.86;38.89;0.22;1.61;0;0.68;86.03;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1991;;;;;51.50;51.50;;;;;0.76;;;;119.54;21.59;39.88;0.03;1.61;0;0.75;-30.53;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1992;;;;;49.45;49.45;;;;;1.15;;;;115.41;16.27;41.06;0.25;1.77;0;0.81;-21.96;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1993;;;;;48.90;48.90;;;5.75;;1.17;;;;114.09;11.20;39.23;-0.06;1.36;0;0.90;24.54;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1994;;;;;51.88;51.88;;;6.66;;2.06;;;;117.19;13.93;40.40;0.13;2.23;0;1.12;42.76;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1995;;;;;53.48;53.48;;32.94;7.11;;1.86;;;;111.26;14.86;43.98;0.20;2.01;0;1.20;-6.99;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1996;;;;;55.43;55.43;;40.02;14.27;;4.31;;;;105.76;14.54;48.42;1.25;4.62;0;1.26;2.40;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1997;;;;;60.82;60.82;;13.46;10.19;;7.59;;;;104.03;15.03;51.45;0.95;7.91;1;1.39;24.01;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1998;;;;;53.21;53.21;;23.13;13.55;;16.18;;;48.60;94.76;20.82;55.51;-0.26;16.91;1;1.40;-3.25;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;1999;;;;;20.48;20.48;;45.75;15.12;6.41;8.26;;;32.90;63.89;44.10;53.00;-0.98;8.76;1;1.32;-29.06;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2000;;;;;19.45;19.45;;16.25;7.82;3.73;5.91;0.42;5.08;34.40;36.62;42.86;48.21;-0.31;6.34;1;1.35;42.14;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2001;;;;;18.16;18.16;;14.33;6.01;3.32;5.11;0.33;3.90;31.90;37.33;30.92;46.18;-0.19;5.36;1;1.47;-20.19;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2002;;;;;19.34;19.34;;15.37;6.33;4.43;4.08;0.31;4.84;24.00;40.97;23.27;43.69;0.03;4.28;0;1.52;-11.28;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2003;;;;;21.19;21.19;;23.28;5.44;5.41;3.59;1.76;5.34;6.80;45.50;22.36;42.31;-0.03;3.76;0;1.51;6.28;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2004;;5.16;;;24.72;24.72;;28.52;8.52;4.35;3.16;0.72;6.36;4.50;53.70;22.87;40.15;0.00;3.71;0;1.48;41.98;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2005;;5.27;;;25.54;25.54;;28.48;9.75;2.66;3.22;0.37;5.85;7.60;58.31;21.25;38.79;0.46;4.58;0;1.48;45.80;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2006;;5.72;;;23.87;23.87;;38.10;11.06;6.40;3.14;1.50;6.17;6.10;61.38;19.15;36.72;0.65;4.65;0;1.50;31.11;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2007;;5.97;;;25.16;25.16;;48.98;21.96;6.11;2.65;1.24;6.50;4.00;60.85;20.98;37.12;-0.12;4.27;0;1.65;40.71;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2008;;6.58;;;24.03;24.03;;19.36;14.87;7.66;2.03;1.98;5.63;3.20;68.77;23.94;31.17;-0.06;4.23;0;1.68;45.76;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2009;;7.64;83.60;0.10;23.29;25.66;27.66;39.83;15.95;11.75;2.72;2.04;6.60;3.30;70.29;34.04;31.84;0.56;5.92;0;1.67;-31.46;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2010;;8.11;;;24.34;27.06;27.25;47.73;13.83;7.60;2.14;1.54;6.85;2.53;69.45;31.39;32.13;0.18;4.79;0;1.74;56.88;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2011;;14.71;;;26.95;30.07;30.08;43.69;11.81;4.52;2.02;1.75;6.26;2.14;73.69;20.85;32.67;0.20;4.54;0;1.80;38.32;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2012;;16.87;;;29.93;33.40;33.43;46.65;10.02;3.17;2.42;1.52;5.87;1.77;79.97;21.72;34.01;0.18;5.60;0;1.85;7.51;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2013;;17.64;;;32.36;35.96;36.06;37.99;10.83;2.91;3.07;1.45;5.23;1.69;85.92;17.81;34.65;0.02;6.67;0;1.92;16.45;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2014;;17.83;;;32.83;36.24;36.42;47.39;10.18;4.21;3.62;1.67;5.68;2.07;87.16;19.50;35.16;-0.01;7.69;0;1.98;3.25;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2015;;17.64;80.40;241.10;33.13;39.10;39.12;41.04;8.72;4.44;4.44;1.08;5.49;2.43;89.13;15.72;35.38;0.41;9.62;0;2.02;7.34;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2016;;17.26;;;33.15;39.36;39.40;45.69;9.70;5.44;4.33;2.31;5.42;2.90;88.26;16.23;36.12;0.24;10.16;0;2.05;-3.46;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2017;;16.75;;;32.43;38.68;38.73;51.27;9.11;6.14;4.99;2.22;5.15;2.56;88.83;14.09;35.37;0.36;11.42;0;2.14;14.90;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2018;;16.14;;;32.84;38.85;38.81;46.70;10.04;5.19;6.09;1.76;4.89;2.29;90.81;12.01;34.53;0.69;12.63;;2.31;8.77;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2019;;15.64;;;32.53;37.75;37.76;46.76;10.53;5.18;6.49;1.83;4.79;2.43;91.97;14.59;34.49;0.44;12.60;;2.47;3.27;;;;;;;;;
IDN;ID;536;Indonesia;East Asia & Pacific;Lower middle income;2020;;;;;33.25;38.73;38.69;46.87;12.39;;;1.30;4.12;;83.87;19.38;39.74;-0.08;15.28;;2.61;-15.66;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1971;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1972;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1973;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1974;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1975;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1976;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1977;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1978;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1979;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1980;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1981;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1982;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1983;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1984;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1985;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1986;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1987;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1988;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1989;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1990;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1991;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1992;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1993;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1994;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1995;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1996;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1997;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1998;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;1999;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2000;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2001;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2002;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2003;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2004;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2005;;;;;;;;;;;;5.94;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2006;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2007;;;;;;;;;;;;8.22;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2008;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2009;;;;;;;;;;;;1.04;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2010;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2011;;;;;;;;;;;;2.84;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2012;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2013;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2014;;;;;;;;;;;;1.71;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2015;;;;;;;;;;;;3.92;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2016;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2017;;;;;;;;;;;;51.01;;;;;;;;0;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2018;;;;;;;;;;;;35.17;;;;;;;;;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IMN;IM;1003;Isle of Man;Europe & Central Asia;High income;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1960;;;;;7.84;7.84;7.84;;;;;;;;72.44;;10.80;;;;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1961;;;;;8.52;8.52;8.52;;;;;;;;76.33;;10.41;;;;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1962;;;;;8.98;8.98;8.98;;;;;;;;79.58;;10.68;;;;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1963;;;;;9.11;9.11;9.11;;;;;;;;81.40;;10.27;;;;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1964;;;;;8.54;8.54;8.54;;;;;;;;83.40;;9.83;;;;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1965;;;;;9.27;9.27;9.27;;;;;;;;80.52;;10.65;;;;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1966;;;;;9.52;9.52;9.52;;;;;;;;80.43;;10.97;;;;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1967;;;;;9.12;9.12;9.12;;;;;;;;83.64;;10.45;;;;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1968;;;;;9.82;9.82;9.82;;;;;;;;84.67;;11.09;;0.08;;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1969;;;;;10.40;10.40;10.40;;;;;;;;83.38;;11.64;;0.07;;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1970;;;;;11.24;11.24;11.24;;;;;;;;85.88;;12.36;;0.06;0;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1971;;;;;12.49;12.49;12.49;;;;;;;;80.81;;14.13;;0.06;0;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1972;;;;;12.92;12.92;12.92;;;;;;;;77.97;;15.48;;0.06;0;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1973;;;;;13.09;13.09;13.09;;;;;;;;77.48;;15.37;0.00;0.05;0;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1974;;;;;12.91;12.91;12.91;;;;;;;;83.00;;15.04;;0.09;0;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1975;;;;;14.93;14.93;14.93;;;;;;;;82.71;;16.63;;0.11;0;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1976;;;;;17.89;17.89;17.89;;;;;;;;77.06;;19.96;;0.11;0;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1977;;;;;18.04;18.04;18.04;;;;;;;;80.05;;21.32;;0.10;0;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1978;;;;;19.70;19.70;19.70;;;;;;;;73.67;;24.42;;0.09;0;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1979;;;;;20.96;20.96;20.96;;;;;;;;72.61;;26.41;;0.08;0;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1980;;;;;20.54;20.54;20.54;;;;;;;;73.73;;25.73;;0.08;0;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1981;;;;;21.23;21.23;21.23;;;;;;;;74.27;;26.39;0.07;0.16;0;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1982;;;;;22.69;22.69;22.69;;;;;;;;74.20;;27.83;;0.17;0;;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1983;;;;;22.89;22.89;22.89;;;;;;;;75.80;;28.11;;0.15;0;1.54;;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1984;;;;;24.28;24.28;24.28;;;;;;;;76.29;28.69;29.39;0.02;0.18;0;1.69;30.53;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1985;;;;;24.56;24.56;24.56;;;;;;;;74.10;25.80;31.01;0.08;0.37;0;1.95;9.63;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1986;;;;;25.80;25.80;25.80;;;;;;;;72.13;25.47;33.15;0.02;0.55;0;2.38;13.33;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1987;;;;;25.38;25.38;25.38;;;;;;;;70.98;26.97;33.82;0.04;0.91;0;2.56;95.03;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1988;;;;;25.28;25.28;25.28;;;;;;;;68.41;23.40;34.12;0.00;0.99;0;2.67;5.34;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1989;;;;;26.59;26.59;26.59;;;;;;;;71.72;34.52;33.90;0.11;1.14;0;2.81;-4.47;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1990;;;;;24.92;24.92;24.92;;;;;;;;71.56;43.62;33.23;0.07;1.28;0;2.79;41.42;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1991;;;;;23.82;23.82;23.82;;;;;;;;66.30;38.27;34.35;0.00;2.01;0;2.87;39.18;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1992;;;;;24.70;24.70;24.70;;;;;;;;64.61;52.73;35.55;-0.07;1.71;0;3.06;119.03;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1993;;;;;23.83;23.83;23.83;;;;;;;;62.96;34.17;35.75;0.10;2.04;1;3.52;18.33;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1994;;;;;23.65;23.65;23.65;;;;;;;;60.54;28.10;36.44;-0.13;1.88;0;4.67;50.70;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1995;;;;;22.51;22.51;22.51;;;;;;;;64.14;22.30;33.61;0.01;1.75;0;5.60;-11.03;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1996;;;;;23.40;23.40;23.40;;;;;;;;61.02;20.10;35.08;0.06;1.81;0;6.11;-1.04;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1997;;;;;23.56;23.56;23.56;;;;;;;;58.46;24.21;37.84;0.02;2.07;0;5.84;4.11;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1998;;;;;23.68;23.68;23.68;;;;;;;14.40;56.60;26.54;39.51;0.00;2.15;0;5.61;2.54;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;1999;;;;;25.42;25.42;25.42;;;;;;;14.70;55.64;29.41;41.22;-0.09;1.76;0;5.58;-2.67;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;2000;;;;;28.34;28.34;28.34;48.17;109.49;;;0.58;3.27;12.80;57.97;31.78;45.02;;1.62;0;5.54;35.99;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;2001;;;;;28.62;28.62;28.62;30.65;51.12;;;0.38;3.36;11.40;57.44;33.17;47.71;;1.43;0;5.39;-21.46;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;2002;;;;;32.31;32.31;32.31;33.44;38.24;;;0.21;3.05;10.40;56.60;26.70;52.04;-0.10;1.25;0;5.17;-14.31;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;2003;;;;;31.63;31.63;31.63;50.85;46.53;;;0.22;3.34;8.80;58.08;18.95;52.29;0.02;1.08;0;5.08;2.15;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;2004;;8.93;;;36.19;36.19;36.19;58.60;53.17;;;0.52;3.72;7.20;59.62;20.92;53.76;0.26;1.59;0;4.18;58.12;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;2005;;8.89;;;40.65;40.65;40.07;76.15;57.74;;;0.96;3.53;5.20;65.72;24.09;55.35;0.19;2.03;0;4.15;25.27;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;2006;;8.86;;;44.91;44.91;43.63;95.22;67.75;;;2.11;3.38;3.50;67.87;19.09;58.77;0.25;2.79;0;4.12;53.65;;;;;;;;;
IND;IN;534;India;South Asia;Lower middle income;2007;;8.97;;;45.17;45.17;45.63;161.24;89.62;;;2.26;3.33;2.70;68.16;24.81;60.66;0.27;3.31;0;4.13;37.47;;;;;;;;;
