Country;Variable;Percentile;Year;Value
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1985;
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1986;
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1987;
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1988;
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1989;
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1990;
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1991;
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1992;
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1993;
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1994;
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1995;0.4472
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1996;0.4549
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1997;0.4624
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.4707
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.4697
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.4715
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.5273
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.5833
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.5895
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.5973
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.5747
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.5546
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.5498
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.5461
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.5565
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.5735
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.5809
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.5948
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.5836
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.5855
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.5655
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.5608
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.5621
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.562
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.5619
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.5619
Italy;"shweal_p90p100_z_IT
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.5619
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1960;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1961;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1962;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1963;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1964;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1965;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1966;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1967;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1968;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1969;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1970;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1971;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1972;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1973;
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1974;0.0549
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1975;0.0533
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1976;0.0522
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1977;0.05
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1978;0.0494
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1979;0.0502
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.0515
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.0469
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.0456
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.0452
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.0476
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.0506
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.0576
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.0588
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.0617
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.063
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.0624
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.0629
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.0633
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.0658
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.0677
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.0729
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.0747
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.0759
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.0791
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.0774
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.082
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.0869
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.0833
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.0832
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.0819
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.0815
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.0827
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.0823
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.0788
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.076
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.0803
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.0821
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.0809
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2013;0.0791
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2014;0.0799
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2015;0.078
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2016;0.0888
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.0921
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2018;0.0913
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2019;0.0891
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2020;0.0871
Italy;"sptinc_p99p100_z_IT
Pre-tax national income 
Top 1% | share
";p99p100;2021;0.0871
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1960;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1961;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1962;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1963;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1964;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1965;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1966;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1967;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1968;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1969;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1970;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1971;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1972;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1973;
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1974;0.2718
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1975;0.2781
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1976;0.254
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1977;0.2454
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1978;0.242
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1979;0.2425
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1980;0.2458
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1981;0.2362
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1982;0.2335
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1983;0.2328
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1984;0.2377
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1985;0.2428
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1986;0.2552
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1987;0.2592
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1988;0.2681
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1989;0.2709
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.2713
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.2704
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.2737
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.2794
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.2819
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.2894
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.2929
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1997;0.296
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1998;0.3018
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;1999;0.3013
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2000;0.3085
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2001;0.3146
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2002;0.3098
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2003;0.3078
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2004;0.3074
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2005;0.3068
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2006;0.3086
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2007;0.3104
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2008;0.3072
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2009;0.3041
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2010;0.3089
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2011;0.3129
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2012;0.3116
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.3084
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.3087
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3075
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.3215
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3289
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3285
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.3255
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.3221
Italy;"sptinc_p90p100_z_IT
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.3221
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1960;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1961;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1962;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1963;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1964;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1965;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1966;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1967;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1968;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1969;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1970;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1971;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1972;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1973;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1974;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1975;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1976;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1977;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1978;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1979;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1980;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1981;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1982;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1983;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1984;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1985;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1986;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1987;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1988;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1989;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1990;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1991;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1992;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1993;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1994;
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1995;0.2343
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1996;0.2351
Japan;"shweal_p99p100_z_JP
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1997;0.2344
